"","business_id","Score","name","longitude","latitude"
"2123",63860,100,"Institute on Aging",-122.457669,37.781233
"2124",63864,96,"Dave's Food Store",-122.397419,37.759923
"2125",63893,94,"Marina Sushi Bar",-122.434864,37.800028
"2126",63896,94,"Smokin' Warehouse BBQ",-122.390795,37.723466
"2127",63897,96,"Bob's Donuts and Pastries",-122.420984,37.791914
"2128",63920,90,"Latin Grill Express",-122.423483,37.805265
"2129",63926,92,"Bar Agricole LLC",-122.413131,37.771204
"2130",63928,98,"The Bricks",-122.484041,37.723434
"2131",63943,100,"OMI Senior Center",-122.471709,37.717298
"2132",63992,98,"Thai Cottage Restaurant",-122.50555,37.760413
"2133",64004,96,"Mission Groceteria",-122.411272,37.754298
"2134",64007,100,"Oakes Children's Center",-122.412515,37.745947
"2135",64008,100,"Jones",-122.413186,37.787117
"2136",64041,91,"Mehfil Indian Cuisine & Bar",-122.434264,37.790923
"2137",64057,92,"Ragazza",-122.437324,37.772473
"2138",64067,96,"Creative Catering",-122.449816,37.778313
"2139",64092,100,"Moyo's Yogurt",-122.430317,37.785457
"2140",64096,100,"Hotel Monaco & Grand Cafe",-122.411857,37.786883
"2141",64101,100,"Your Market",-122.507956,37.759173
"2142",64116,94,"Arizmendi Bakery",-122.420769,37.752612
"2143",64132,71,"Family Garden",-122.416063,37.77357
"2144",64141,64,"Fresco Pizza and Grill",-122.420387,37.789278
"2145",64154,82,"Yummy Dim Sum & Fast Food, LLC",-122.407896,37.794457
"2146",64161,82,"House of Thai",-122.418182,37.786119
"2148",64213,90,"BBC cafe",-122.401598,37.726
"2149",64231,92,"Sweet Lime Inc.",-122.435133,37.785888
"2150",64260,86,"Gum Sun Market",-122.409003,37.795768
"2151",64308,92,"Goody Goodie Cream & Sugar",-122.413384,37.767968
"2152",64318,96,"Tataki South",-122.426635,37.743096
"2153",64319,96,"Littlegreencyclo LLC",-122.419639,37.777122
"2154",64333,98,"The Crème Brulee Cart",-122.40014,37.7903
"2155",64346,94,"Fillmore Bake Shop",-122.433362,37.786951
"2156",64354,100,"San Francisco Poultry, Inc.",-122.408413,37.796583
"2157",64361,94,"Aroma Tea Shop",-122.462787,37.778382
"2158",64377,94,"Leopold's",-122.422317,37.798887
"2159",64379,92,"Piccadilly Fish & Chips",-122.420352,37.789299
"2160",64380,92,"Michael Mina Restaurant",-122.399583,37.793338
"2161",64384,100,"Twenty Five Lusk",-122.394411,37.778414
"2162",64387,98,"Yin McDonald's",-122.431967,37.779837
"2163",64416,94,"Yoppi Yogurt",-122.406892,37.784848
"2164",64434,92,"Yin's McDonald's",-122.414668,37.808323
"2165",64454,81,"Sushirrito",-122.400953,37.787925
"2166",64466,86,"Shanghai Dumpling King",-122.494499,37.775813
"2167",64484,100,"Twirl and Dip",-122.419639,37.777122
"2168",64496,93,"Hornblower Cruises & Events - SF Spirit",-122.39319,37.794551
"2169",64501,92,"Canchola's Bar",-122.42428,37.736323
"2170",64502,100,"Pizzeria Sophia",-122.463311,37.725697
"2171",64503,86,"Wooly Pig Cafe",-122.460028,37.765184
"2172",64513,96,"Gold Coast Grill & Catering",-122.478029,37.720894
"2173",64540,91,"Leo's Hot Dogs",-122.419166,37.760054
"2174",64550,98,"Continental Cafe & Deli Inc.",-122.403659,37.782437
"2175",64581,96,"Creperie Saint Germain",-122.397979,37.786528
"2176",64612,92,"Henry's Hunan Restaurant",-122.436625,37.722252
"2177",64621,96,"SFDH - Lobby Bar",-122.408439,37.788782
"2178",64653,86,"Mow Lee Company",-122.405863,37.793907
"2179",64682,86,"Straw",-122.42419,37.773928
"2180",64706,86,"Jerusalem Market",-122.418694,37.787968
"2181",64717,96,"18 Reasons",-122.425402,37.761498
"2182",64723,82,"Reveille Coffee",-122.401957,37.797327
"2183",64738,89,"Japacurry",-122.419639,37.777122
"2184",64745,96,"Mint",-122.418291,37.778492
"2185",64773,94,"Bistro SF Grill",-122.440756,37.788014
"2186",64787,84,"Chotto",-122.437784,37.799944
"2187",64790,100,"Locali Mediterranean",-122.399686,37.792027
"2188",64797,94,"Breaking Bread Sandwiches",-122.396184,37.795108
"2189",64811,86,"Cupcake Cove",-122.399814,37.792312
"2190",64814,89,"My Ivy Corp.",-122.440323,37.787323
"2191",64838,94,"Barrique",-122.403107,37.797354
"2192",64843,79,"Palmyra",-122.433903,37.771698
"2193",64881,98,"New Alternatives",-122.422345,37.745437
"2194",64884,90,"Tope",-122.407217,37.799058
"2195",64917,96,"Cellar Door",-122.435831,37.798366
"2196",64938,100,"Xpress Market",-122.412954,37.785861
"2197",64945,92,"Ike's Place",-122.430578,37.764353
"2198",64958,94,"Yakiniq Cafe",-122.428824,37.785738
"2199",65026,98,"Ana's Market",-122.45641,37.713153
"2200",65032,90,"Low Cost Meat Market #3",-122.430234,37.772178
"2201",65050,90,"House of Banquet",-122.469359,37.782663
"2202",65051,96,"Mission Cheese",-122.421534,37.761147
"2203",65057,92,"The Brixton",-122.434533,37.797238
"2204",65058,100,"Prima Cosa Caffe",-122.399642,37.794588
"2205",65060,94,"Atelier Crenn",-122.435804,37.798403
"2206",65086,96,"Bun Mee",-122.433714,37.788193
"2207",65111,86,"Cafe Fiore",-122.422827,37.751951
"2208",65115,98,"37 Degree Dessert Cafe",-122.478559,37.742893
"2209",65137,88,"Martita Restaurant",-122.44244,37.714843
"2210",65138,96,"Wing Wings",-122.429243,37.772298
"2211",65144,90,"Nojo Restaurant",-122.421294,37.776723
"2212",65181,88,"Mollie Stone's Castro Market",-122.436389,37.760773
"2213",65208,93,"Curry Up Now",-122.419639,37.777122
"2214",65238,94,"La Quinta Restaurant",-122.418976,37.758204
"2215",65245,94,"Let's Eat",-122.391862,37.731831
"2216",65248,92,"Red's Java House",-122.393894,37.788613
"2217",65260,100,"Zpizza",-122.406761,37.774722
"2218",65265,92,"Bay Subway",-122.458202,37.763473
"2219",65266,96,"Off The Grid Services, LLC",-122.419639,37.777122
"2220",65267,94,"Calif Pacific Medical Ctr -  Kitchen",-122.455913,37.786145
"2221",65270,98,"California Pacific Medical Center - Cafe",-122.431039,37.791426
"2222",65271,96,"California Pacific Medical Ctr - Hospital Kitchen",-122.431039,37.791426
"2223",65277,100,"Peasant Pies",-122.391526,37.770925
"2224",65283,98,"Subway",-122.409425,37.784884
"2225",65291,100,"CMPC - St. Lukes Cafeteria",-122.42125,37.748044
"2226",65325,90,"Jamba Juice - UCSF",-122.45731,37.763609
"2227",65350,87,"Cordova Market",-122.436347,37.713426
"2228",65363,94,"Cafe Terzetto",-122.368257,37.817451
"2229",65369,100,"Sidekick",-122.39377,37.795225
"2230",65375,100,"Geppetto LLC",-122.408554,37.798648
"2231",65377,93,"Baysubway 04",-122.390422,37.769544
"2232",65380,94,"Soup Freaks",-122.40124,37.786768
"2233",65382,82,"Manna",-122.46709,37.763983
"2234",65383,94,"Cafe 24",-122.398419,37.766406
"2235",65391,88,"Cafe Bellini",-122.458202,37.763473
"2236",65396,87,"Carmelina's Cafe",-122.415456,37.767664
"2237",65400,94,"Fivetenburger",-122.419639,37.777122
"2238",65412,92,"Jackson Fillmore Trattoria",-122.434556,37.792658
"2239",65415,85,"Nob Hill Liquors",-122.417197,37.790208
"2240",65423,88,"Naan & Curry",-122.410294,37.786167
"2241",65427,96,"Locanda",-122.421766,37.763984
"2242",65434,88,"Dona Cafe",-122.414156,37.784683
"2243",65442,71,"Bluestem Brasserie",-122.403532,37.785078
"2244",65468,100,"Radish",-122.420769,37.760124
"2245",65479,92,"An The Go",-122.419639,37.777122
"2246",65523,81,"Chez Fayala",-122.400124,37.792237
"2247",65530,96,"Mi Tierrita Market",-122.436945,37.721832
"2248",65531,70,"Yellow Submarine",-122.463146,37.764136
"2249",65549,100,"La Ciccia",-122.426618,37.742064
"2250",65561,69,"House of Dim Sum, Inc.",-122.407495,37.795873
"2251",65580,94,"Subway #25578",-122.396643,37.794576
"2252",65582,90,"Pacific Street Fish Market",-122.408413,37.796583
"2253",65602,93,"Escape From New York Pizza",-122.397762,37.782227
"2255",65635,78,"Focaccia Market Bakery",-122.398872,37.791227
"2256",65649,98,"Krua Thai Kitchen",-122.424462,37.764788
"2257",65672,92,"Golden Veggie Market",-122.420664,37.790324
"2258",65673,92,"Doc's of the Bay",-122.264171,37.834628
"2259",65674,88,"Subway Sandwiches #25379",-122.400971,37.788828
"2260",65675,81,"Chai-Yo Thai Restaurant",-122.420454,37.789273
"2261",65676,88,"THE COFFEESMITH",-122.417186,37.781381
"2262",65677,92,"Eleven O One",-122.419984,37.787074
"2263",65686,90,"Mr. Nice",-122.411668,37.769957
"2264",65712,81,"Great Saigon Restaurant",-122.405235,37.796343
"2265",65724,100,"Le Meridien SF Main Kitchen/Employee Cafeteria",-122.399862,37.799005
"2266",65754,96,"Subway#51109",-122.391359,37.778704
"2267",65761,88,"Gyro King",-122.400129,37.788227
"2268",65770,92,"Haight Street Happy Donuts",-122.451771,37.769438
"2269",65795,92,"Mr. Pizza Man",-122.408164,37.756133
"2270",65813,90,"Sakesan",-122.466011,37.782898
"2271",65819,92,"Chinese Immersion School",-122.444264,37.769418
"2272",65820,100,"McCauley's School (6th floor)",-122.454417,37.773657
"2273",65825,94,"Spices Spirit Restaurant",-122.466508,37.782974
"2274",65829,94,"CHAMBERS eat + drink",-122.418096,37.783194
"2275",65833,73,"Ristorante Milano",-122.419044,37.795398
"2276",65834,81,"Roma Pizzeria",-122.440265,37.717423
"2277",65852,96,"Al's Super Cafe",-122.420831,37.744324
"2278",65856,100,"Bamboo Asia",-122.418299,37.774998
"2279",65857,90,"Naked Lunch",-122.405673,37.798028
"2280",65860,94,"Super Duper",-122.404122,37.787097
"2281",65868,100,"Hot Sauce and Panko",-122.476019,37.782374
"2282",65873,98,"Capurro's",-122.420744,37.807649
"2283",65893,100,"Diane Feinstein Elementary School",-122.481876,37.739643
"2284",65895,92,"Sanguchon",-122.399719,37.763625
"2285",65898,98,"Pearl's Deluxe Burgers",-122.413634,37.787677
"2286",65900,100,"Olivier's Butchery",-122.387442,37.758348
"2287",65902,88,"Annakoot",-122.418985,37.779847
"2288",65906,100,"Anda Piroshki",-122.417988,37.739228
"2289",65912,90,"Claudine",-122.404257,37.790703
"2290",65925,96,"Ziggy's Burger & Grill",-122.396493,37.793865
"2291",66173,90,"Luv a Java",-122.424997,37.748595
"2292",66185,92,"Ritual Coffee Roasters, Inc.",-122.424189,37.776085
"2293",66191,98,"AFC Sushi @ Mollie Stone's #9",-122.436389,37.760773
"2294",66198,100,"Alfred Schilling Catering",-122.388478,37.75072
"2295",66202,100,"Cake Coquette",-122.409475,37.739764
"2296",66204,90,"Food & Liquor World, Inc.",-122.413865,37.787638
"2297",66206,96,"Fins On The Hoof/Saveurs",-122.419639,37.777122
"2298",66210,90,"Turtle Tower Restaurant",-122.406761,37.774722
"2299",66212,85,"Sichuan Home",-122.473269,37.780508
"2300",66220,94,"Izakaya Kou",-122.432816,37.784007
"2301",66228,98,"Happy Donut",-122.404883,37.796607
"2302",66245,94,"Han's Coffee Restaurant",-122.415474,37.788367
"2303",66255,84,"Tempest",-122.406222,37.781249
"2304",66259,98,"La Mission Market",-122.419485,37.763634
"2305",66279,96,"Castro Village Wine Co.",-122.435079,37.759229
"2306",66280,86,"The Posh Bagel",-122.465872,37.764088
"2307",66297,92,"Melody Lounge",-122.422133,37.742073
"2308",66318,87,"Cupola",-122.406892,37.784848
"2309",66328,96,"Chairman Bao",-122.48629,37.721453
"2310",66331,94,"Cafe Majestic",-122.425414,37.787118
"2311",66336,96,"Nizario's Pizza #2",-122.434459,37.760893
"2312",66361,92,"Cafe Bunn Mi",-122.4637,37.782953
"2313",66362,100,"Coffee To The People",-122.445267,37.769999
"2314",66363,79,"Subway Sandwich #41309",-122.406761,37.774722
"2315",66384,92,"Sweet Hut",-122.464948,37.782893
"2316",66387,94,"Sausalito Cafe",-122.403244,37.795313
"2317",66400,94,"Arabian Nights",-122.419107,37.759484
"2318",66406,90,"Charley's Grilled Subs",-122.407563,37.784317
"2319",66411,98,"Del Popolo LLC",-122.426336,37.752274
"2320",66418,96,"Turtle Tower Restaurant",-122.480861,37.780348
"2321",66464,100,"Kare-Ken",-122.413077,37.786537
"2322",66475,92,"Sur La Table",-122.406892,37.784848
"2323",66492,98,"Pacific Puffs",-122.419639,37.777122
"2324",66534,100,"Midway Grill (Snack Shop)",-122.495289,37.723698
"2325",66536,98,"Cypress Grill",-122.495289,37.723698
"2326",66570,82,"Hyde Away Blues BBQ Cafe",-122.416234,37.785103
"2327",66583,96,"Kara's Cupcakes",-122.388034,37.757114
"2328",66584,94,"Western Donuts Shop #2",-122.440524,37.717042
"2329",66592,100,"John King Senior Center",-122.413743,37.715037
"2330",66612,94,"Kama Sushi",-122.426905,37.746962
"2331",66637,96,"Godzila Sushi",-122.439984,37.786229
"2332",66640,78,"Curry Boyzz",-122.436783,37.760798
"2333",66670,94,"Cafe Sophie",-122.430022,37.764362
"2334",66675,96,"United Nations Cafe",-122.413507,37.780485
"2335",66679,74,"New Woey Loy Goey Restaurant",-122.406507,37.796013
"2336",66684,100,"The Ice Cream Bar",-122.450189,37.766567
"2337",66687,100,"Chipotle Mexican Grill",-122.490438,37.733944
"2338",66694,96,"Streets",-122.418993,37.782506
"2343",66704,88,"DR. TEETH AND THE ELECTRIC MAYHEM",-122.419136,37.759824
"2344",66709,100,"MINT",-122.418291,37.778492
"2345",66715,98,"Brick and Mortar",-122.420174,37.769735
"2346",66717,100,"Giordano Bros.",-122.422113,37.764953
"2347",66737,92,"The Pastry Cupboard",-122.420288,37.774459
"2348",66768,92,"Little Vine",-122.407756,37.801109
"2349",66771,92,"Stanza",-122.450097,37.769563
"2350",66800,86,"Thai Idea Vegetarian",-122.419137,37.783265
"2351",66806,92,"The Melt",-122.400097,37.7872
"2352",66808,100,"Burger King 3684",-122.420985,37.783196
"2353",66811,92,"BK11852",-122.412819,37.775314
"2355",66838,94,"Quiznos #3860",-122.419634,37.785214
"2356",66894,100,"Clancey's Market-Deli",-122.500265,37.762597
"2357",66895,94,"Izakaya Yuzuki",-122.423869,37.761603
"2358",66896,100,"Lite Bite",-122.428754,37.797978
"2359",66900,87,"La Espiga De Oro",-122.410392,37.752768
"2360",66901,100,"Camp",-122.462511,37.781198
"2361",66902,96,"Palio Cafe",-122.388034,37.757114
"2362",66921,96,"Celtic Catering",-122.396922,37.785367
"2363",66922,98,"The Crème Brulee Cart",-122.419639,37.777122
"2364",66925,89,"Deli Board",-122.406948,37.777504
"2365",66927,100,"Caffe Moda",-122.410029,37.778468
"2366",66932,96,"Two Sisters Bar and Books",-122.425797,37.776503
"2367",66934,100,"Subway Sandwich",-122.396457,37.794168
"2368",66963,100,"Zynga",-122.404291,37.770384
"2369",66966,90,"Elite Audio Coffee & Wine Bar",-122.393914,37.757923
"2370",66985,90,"Pho Vietnam San Francisco",-122.420445,37.78973
"2371",66990,98,"Bai Som Thai Kitchen",-122.482089,37.782103
"2372",66992,100,"Mifune Bistro",-122.431472,37.785227
"2373",66999,86,"Super Duper Burgers",-122.439697,37.800344
"2374",67000,93,"Chiles Pies",-122.428844,37.76586
"2375",67005,96,"Smokin Warehouse BBQ",-122.385476,37.731548
"2376",67049,86,"Specialty's Cafe & Bakery",-122.396419,37.788294
"2377",67063,94,"7-Eleven #2366-34977",-122.409048,37.789118
"2378",67093,98,"Katherine Delmar Burke School",-122.493134,37.783563
"2379",67124,82,"Alicia's Tamales Los Mayas",-122.419639,37.777122
"2380",67149,93,"Sushi In, LLC",-122.440894,37.800258
"2381",67150,100,"The Melt",-122.390073,37.789394
"2382",67154,83,"RIVERSIDE SEAFOOD RESTAURANT",-122.479769,37.739065
"2383",67160,94,"Zcrepes",-122.393977,37.767692
"2384",67162,100,"Coffee Bar Montgomery",-122.402194,37.790044
"2385",67174,100,"Cybernet Entertainment",-122.419995,37.768168
"2386",67176,100,"The Melt",-122.399642,37.794588
"2387",67182,100,"Asana, Inc.",-122.410737,37.767525
"2388",67186,98,"Etcetera Wine Bar",-122.421386,37.760294
"2389",67187,94,"Chipotle Mexican Grill #1560",-122.417887,37.807923
"2390",67193,100,"La Boulange de Sutter",-122.404443,37.789778
"2391",67218,92,"Williams-Sonoma, Inc.",-122.409464,37.807127
"2392",67235,100,"Steins",-122.467159,37.782784
"2393",67237,82,"La Jefa",-122.405648,37.749871
"2394",67246,87,"Sodexo @ Academy of Art University",-122.419094,37.782463
"2395",67250,94,"Sodexo @ Academy of Art University",-122.419094,37.782463
"2396",67276,88,"The Cow Hollow Market",-122.437525,37.798624
"2397",67330,77,"San Tung Restaurant LLC",-122.468805,37.763891
"2398",67356,96,"Indigo Restaurant",-122.423307,37.779674
"2399",67357,91,"Umami Burger SF",-122.435124,37.797168
"2400",67359,92,"Lite Bite",-122.433794,37.800158
"2401",67385,94,"Wycen Foods, Inc.",-122.407747,37.793676
"2402",67424,96,"Square Meals & Batter Bakery",-122.421864,37.796254
"2403",67427,94,"La Fina Estampa",-122.420737,37.788603
"2404",67446,100,"Soma Chicken and Salad",-122.393992,37.792577
"2406",67486,90,"Phat Thai",-122.419639,37.777122
"2407",67489,94,"The Dark Horse Inn",-122.440422,37.716105
"2408",67494,100,"Hickory Farms #10916",-122.475639,37.728497
"2409",67495,93,"Southern Pacific Brewing",-122.413792,37.760192
"2410",67500,76,"Tonight Restaurant",-122.474149,37.743093
"2411",67501,90,"Galette 88",-122.40384,37.790347
"2412",67534,100,"McGee Creole Cajun Cuisine",-122.391272,37.772493
"2413",67545,88,"Keiko a Nob Hill",-122.414407,37.793068
"2414",67552,93,"Namu Gaji",-122.425956,37.761554
"2415",67554,90,"Good Orchard Bakery",-122.435636,37.723532
"2416",67558,94,"Azucar Lounge",-122.406761,37.774722
"2417",67564,82,"ITHAI",-122.413717,37.787691
"2418",67565,87,"King of Thai Noodles Cafe",-122.482819,37.742703
"2419",67572,98,"Jalapenos",-122.475639,37.728497
"2420",67584,96,"Stow Lake Boathouse Company",-122.48629,37.721453
"2421",67602,94,"Chipotle Mexican Grill #1702",-122.407563,37.784317
"2422",67606,94,"Mayo & Mustard",-122.398383,37.785144
"2423",67612,94,"Bay Subs & Deli",-122.433782,37.789923
"2424",67676,94,"KenKen Ramen LLC",-122.418842,37.761888
"2425",67683,100,"JW Marriott SF - Banquet Facility",-122.410363,37.788038
"2426",67685,100,"JW Marriott SF - Emplooyee Cafeteria",-122.410363,37.788038
"2427",67688,100,"JW Marriott SF - Main Kitchen & Storage",-122.410363,37.788038
"2428",67690,94,"Saru",-122.428783,37.751648
"2429",67691,100,"JW Marriott SF - Restaurant & Bar",-122.410363,37.788038
"2430",67693,100,"JW Marriott SF - Concierge Lounge",-122.410363,37.788038
"2431",67754,100,"Joy Hing BBQ Noodles House",-122.404777,37.794597
"2432",67786,92,"Dobbs Ferry Restaurant",-122.423044,37.777104
"2433",67788,100,"Sushi Taka",-122.404578,37.793669
"2434",67790,100,"Pachamama Cookery",-122.422113,37.764953
"2435",67808,100,"Cafe Bellatrix",-122.409764,37.786534
"2436",67815,94,"Southpaw BBQ",-122.419454,37.762317
"2437",67828,83,"King of Thai Noodle #2",-122.463141,37.783028
"2438",67833,94,"Dear Mom",-122.413462,37.765459
"2439",67839,88,"The Coffee Bean and Tea Leaf",-122.402304,37.790794
"2440",67840,85,"Subs on Hubs",-122.40599,37.77102
"2441",67847,85,"Espressamente Illy",-122.399914,37.792753
"2442",67856,94,"Pearl Market",-122.438984,37.780783
"2443",67869,90,"Yuubi Japanese Restaurant",-122.464045,37.777157
"2444",67871,96,"Mission dolores Academy",-122.428031,37.764488
"2445",67875,90,"The Chairman Truck",-122.419639,37.777122
"2446",67894,90,"Doctor's Lounge",-122.437796,37.720872
"2447",67911,100,"Prather Ranch Meat Co.",-122.39377,37.795225
"2448",67917,100,"Hilton Financial District",-122.404876,37.795057
"2449",67919,96,"Tataki Canyon",-122.433528,37.734576
"2450",67936,96,"Dottie's True Blue Cafe",-122.406761,37.774722
"2451",67943,96,"Teavana Corporation",-122.407563,37.784317
"2452",67982,90,"Caffe Central",-122.406892,37.784848
"2453",67985,89,"Moya",-122.406761,37.774722
"2454",68007,92,"Osha Warehouse LLC",-122.403111,37.741907
"2455",68013,100,"Mariposa Baking Co., Inc.",-122.39377,37.795225
"2456",68018,96,"Cafeto Coffee Shop",-122.424108,37.736078
"2457",68037,92,"Focaccia Market Bakery",-122.392958,37.776002
"2458",68045,92,"Maven Restaurant",-122.431934,37.771937
"2459",68067,93,"La Boulange de California",-122.402208,37.792954
"2460",68071,94,"O3 Bistro & Lounge",-122.420227,37.780337
"2461",68079,92,"Philz Coffee",-122.438272,37.751058
"2462",68080,100,"Cafe Buon Giorno",-122.398903,37.792388
"2463",68089,98,"Burger King 5830",-122.404475,37.744062
"2464",68104,88,"Freshroll",-122.403325,37.783841
"2465",68105,90,"Gilberth's Rottiserie & Grill",-122.388238,37.758903
"2466",68131,94,"Radio Africa & Kitchen",-122.390872,37.734652
"2467",68146,100,"Cento 330 Ritch Street",-122.393783,37.778743
"2468",68149,96,"Subway Sandwiches #53761",-122.400585,37.798712
"2469",68152,100,"State Bird Provisions",-122.432824,37.783704
"2470",68159,90,"Tower Burger",-122.453593,37.744127
"2471",68172,85,"Bob's Grill & Grocery",-122.411576,37.749554
"2472",68173,96,"Wise Sons Deli",-122.415332,37.752468
"2473",68189,96,"Silverstone Cafe",-122.417962,37.752308
"2474",68196,100,"Happy Yogurt",-122.493349,37.779613
"2475",68219,100,"Calabria Bros.",-122.436695,37.722162
"2476",68226,72,"SF Soup Co.",-122.392958,37.776002
"2477",68245,83,"U-Sushi",-122.399563,37.790697
"2478",68247,78,"Mixt Greens",-122.399371,37.788426
"2479",68249,100,"Mixt Greens",-122.394932,37.794347
"2480",68254,81,"Four Barrel Coffee",-122.438037,37.776417
"2481",68257,96,"AFC SUSHI at Mollie Stone's #10",-122.452425,37.744876
"2482",68259,100,"Balboa Theater",-122.497655,37.775752
"2483",68261,96,"MV Pisces",-122.412,37.808494
"2484",68263,100,"MV Taurus",-122.412,37.808494
"2485",68264,92,"Navin Thai Restaurant",-122.409684,37.794534
"2486",68274,98,"Walgreens #4231",-122.418655,37.754038
"2487",68278,92,"Fresh Bay Cafe",-122.433503,37.803627
"2488",68283,100,"The Spice & Tea Exchange",-122.410189,37.80824
"2489",68287,100,"Walgreens #13669",-122.405616,37.786
"2490",68288,92,"Walgreens #5618",-122.400646,37.791235
"2491",68289,94,"Walgreens #893",-122.408612,37.79809
"2492",68294,96,"Walgreens #3185",-122.406482,37.785187
"2493",68295,100,"Walgreens #4680",-122.404274,37.787096
"2494",68298,100,"Walgreens #4609",-122.416702,37.777168
"2495",68318,90,"Gajalee",-122.421806,37.764414
"2496",68320,81,"Newtree",-122.398789,37.789814
"2497",68323,98,"Pig and Pie",-122.411372,37.752708
"2498",68331,91,"Blackwood Thai Cuisine",-122.438824,37.800508
"2499",68345,100,"Mixt Greens",-122.401395,37.794643
"2500",68352,92,"Vogue Theatre",-122.446674,37.788248
"2501",68353,94,"Hops & Hominy",-122.405324,37.789277
"2502",68356,100,"BASK",-122.404063,37.796095
"2503",68360,100,"Pharaohs",-122.413329,37.786787
"2504",68362,96,"Lucky Strike San Francisco LLC",-122.392033,37.778216
"2505",68367,82,"Jasmine Tea House",-122.420364,37.744833
"2506",68394,90,"Mission Bowling Club",-122.416652,37.763628
"2507",68401,100,"Chasing Lions Cafe",-122.452273,37.723638
"2508",68410,96,"903",-122.413833,37.738958
"2509",68421,86,"Cako Bakery",-122.40419,37.784548
"2510",68422,90,"Cako Creamery",-122.40419,37.784548
"2511",68431,91,"Bon Appetit @ Adobe",-122.401677,37.771742
"2512",68438,100,"Wexler's Back",-122.402648,37.794233
"2513",68451,78,"Buckhorn Grills",-122.40419,37.784548
"2514",68462,96,"Bread and Butter Cafe",-122.447735,37.773682
"2515",68467,100,"Yong Fong Co.",-122.465631,37.782939
"2516",68483,96,"El Tomate Restaurant",-122.410262,37.752777
"2517",68487,96,"Alimento",-122.409517,37.799837
"2519",68503,100,"Nizario's Pizza",-122.421796,37.764294
"2520",68504,96,"The Fitzgerald Hotel",-122.412123,37.787848
"2521",68508,90,"Pho Nice",-122.441337,37.716903
"2522",68525,96,"St. Vincent",-122.420725,37.752547
"2523",68530,100,"Lupicia Pacific Inc.",-122.407061,37.784679
"2524",68540,100,"Rank Quickserve",-122.429739,37.730249
"2525",68544,96,"Sorabol Metreon",-122.462535,37.786068
"2526",68591,100,"Cerveceria De Mateveza",-122.428488,37.761385
"2527",68608,92,"Coriander Gourmet Thai",-122.403669,37.784103
"2528",68615,92,"Osha Express",-122.394932,37.794347
"2529",68616,98,"Sweet Lauren Cakes LLC",-122.409475,37.739764
"2530",68618,92,"Ike's Place",-122.478029,37.720894
"2531",68626,80,"Balo Vietnamese Eatery",-122.417132,37.781714
"2532",68633,94,"ABC Bakery Cafe",-122.406237,37.796133
"2533",68644,98,"Central Kitchen & Salumeria",-122.410915,37.759379
"2534",68649,73,"Tres Truck",-122.391278,37.780084
"2536",68674,96,"Michael's Food Store",-122.422156,37.805463
"2537",68682,64,"Fuel Cafe",-122.423232,37.805297
"2538",68690,96,"Tout Sweet Patisserie",-122.40756,37.78655
"2539",68696,94,"Xiao Long Bao",-122.466017,37.783079
"2540",68699,100,"Pretty Please Bakeshop",-122.461458,37.783545
"2541",68701,100,"Grindz",-122.468332,37.782778
"2542",68716,100,"The Sweet House",-122.496401,37.775818
"2543",68739,100,"Starbucks #16839",-122.39319,37.794551
"2544",68740,91,"V105",-122.422448,37.771502
"2545",68753,90,"La Briciola  Restaurant",-122.395927,37.781451
"2546",68762,100,"Rice Paper Scissors",-122.410986,37.760275
"2547",68763,94,"Kichi Grill",-122.40664,37.785014
"2548",68766,93,"Moolicious Cafe and Crepe",-122.400615,37.790415
"2549",68774,100,"Fox Market",-122.417396,37.783036
"2550",68775,94,"Dandelion Chocolate",-122.421561,37.761047
"2551",68784,100,"Joe's Ice Cream",-122.477751,37.780488
"2552",68808,86,"Shabuway, Men-Oh",-122.474243,37.780674
"2553",68809,92,"New DNA Cafe",-122.463447,37.782936
"2554",68811,98,"Anthony's Cookies",-122.420401,37.750238
"2555",68813,88,"Small Foods",-122.393379,37.782803
"2556",68826,91,"Vanda Siam Restaurant",-122.403974,37.79373
"2557",68831,98,"Super Duper",-122.403837,37.784758
"2559",68842,94,"All Good Pizza",-122.389778,37.738998
"2560",68872,85,"Jiang Ling Cuisine Restaurant",-122.404526,37.729985
"2561",68894,94,"Craftsman and Wolves",-122.421552,37.760955
"2562",68895,98,"It' Sugar",-122.417887,37.807923
"2563",68909,86,"Cafe La Flore",-122.472422,37.763798
"2564",68944,94,"Peet's Coffee and Tea",-122.477651,37.720877
"2565",68949,92,"Chinatown Restaurant",-122.48211,37.782189
"2566",68955,98,"Ghirardelli Chocolate",-122.406892,37.784848
"2567",68961,94,"Pupuseria & Restaurante Panchitas",-122.438395,37.719932
"2568",68981,94,"Slider Shack LLC",-122.394628,37.792762
"2569",68982,94,"The Burritt Room & Tavern",-122.407064,37.789854
"2570",68986,94,"Cafe Troya Fillmore",-122.433954,37.789404
"2571",68994,98,"Haight Ashbury Free Clinics",-122.431016,37.775907
"2572",69012,94,"Carmel Pizza Company",-122.417266,37.807673
"2573",69013,90,"Tacos El Paisano",-122.420217,37.748178
"2574",69023,92,"Y & Y Virtnamese Restaurant",-122.46889,37.782776
"2575",69026,93,"GM Market Inc.",-122.44015,37.715948
"2576",69041,88,"Washington Cafe",-122.406993,37.795128
"2577",69066,94,"Hayes Valley Bakeworks",-122.423187,37.778299
"2578",69069,100,"Easy Breezy",-122.432602,37.751418
"2579",69081,100,"The Roxie Theater",-122.422363,37.764828
